order_number,quantity,price_per,order_line_num,sales,order_date,product_name,msrp,cust_name,address1,address2,city,state,zip_code,country,territory
12509,38,79.68,6,3027.84,4/16/2003,Ships,86,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan
12510,32,97,3,3104,6/6/2003,Ships,86,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
12511,43,84.01,9,3612.43,8/8/2003,Ships,86,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
12512,31,87.48,8,2711.88,9/28/2003,Ships,86,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
12513,29,100,3,3013.97,10/21/2003,Ships,86,FunGiftIdeas.com,1785 First Street,,New Bedford,MA,50553,USA,NA
12514,31,88.34,10,2738.54,11/7/2003,Ships,86,CAF Imports,"Merchants House, 27-30 Merchant's Quay",,Madrid,,28023,Spain,EMEA
12515,30,94.4,10,2832,11/14/2003,Ships,86,Mini Creations Ltd.,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA
12516,50,94.4,2,4720,11/26/2003,Ships,86,Super Scale Inc.,567 North Pendale Street,,New Haven,CT,97823,USA,NA
12517,40,80.55,10,3222,1/2/2004,Ships,86,"Saveley & Henriot, Co.","2, rue du Commerce",,Lyon,,69004,France,EMEA
12518,23,97,4,2231,2/18/2004,Ships,86,Petit Auto,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA
12519,26,88.34,7,2296.84,3/20/2004,Ships,86,giftsbymail.co.uk,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA
12520,40,100,13,4157.2,5/7/2004,Ships,86,Land of Toys Inc.,897 Long Airport Avenue,,NYC,NY,10022,USA,NA
12521,21,100,14,2146.2,7/21/2004,Ships,86,Petit Auto,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA
12522,43,86.61,2,3724.23,8/20/2004,Ships,86,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
12523,29,71.89,5,2084.81,9/9/2004,Ships,86,Amica Models & Co.,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA
12524,38,91.81,10,3488.78,10/14/2004,Ships,86,"AV Stores, Co.",Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA
12525,23,76.22,2,1753.06,10/22/2004,Ships,86,Heintze Collectables,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA
12526,20,100,7,3469.2,11/10/2004,Ships,86,Danish Wholesale Imports,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA
12527,36,70.3,9,2530.8,11/21/2004,Ships,86,Classic Legends Inc.,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,NA
12528,28,100,4,2924.32,12/2/2004,Ships,86,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
12529,44,100,2,4496.8,1/26/2005,Ships,86,"Tokyo Collectables, Ltd",2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan
12530,49,100,1,6397.44,2/23/2005,Ships,86,Corporate Gift Ideas Co.,7734 Strong St.,,San Francisco,CA,,USA,NA
12531,32,80.55,5,2577.6,3/28/2005,Ships,86,Alpha Cognac,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA
12532,34,100,13,3533.62,5/6/2005,Ships,86,Gifts4AllAges.com,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA
12533,30,100,16,3177.3,2/17/2003,Ships,90,Rovelli Gifts,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA
12534,29,94.14,7,2730.06,4/28/2003,Ships,90,Salzburg Collectables,Geislweg 14,,Salzburg,,5020,Austria,EMEA
12535,22,85.99,8,1891.78,6/16/2003,Ships,90,Gift Ideas Corp.,2440 Pompton St.,,Glendale,CT,97561,USA,NA
12536,26,100,11,2612.48,8/10/2003,Ships,90,Mini Creations Ltd.,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA
12537,32,91.43,9,2925.76,10/6/2003,Ships,90,"Toys of Finland, Co.",Keskuskatu 45,,Helsinki,,21240,Finland,EMEA
12538,29,100,5,2940.02,10/23/2003,Ships,90,Scandinavian Gift Ideas,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA
12539,34,96.86,8,3293.24,11/8/2003,Ships,90,Alpha Cognac,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA
12540,24,99.57,5,2389.68,11/14/2003,Ships,90,"Double Decker Gift Stores, Ltd",120 Hanover Sq.,,London,,WA1 1DP,UK,EMEA
12541,24,90.52,2,2172.48,11/26/2003,Ships,90,Enaco Distributors,"Rambla de Catalu¤a, 23",,Barcelona,,8022,Spain,EMEA
12542,33,88.71,4,2927.43,1/9/2004,Ships,90,"Men 'R' US Retailers, Ltd.",6047 Douglas Av.,,Los Angeles,CA,,USA,NA
12543,26,100,8,2659.54,2/19/2004,Ships,90,Collectable Mini Designs Co.,361 Furth Circle,,San Diego,CA,91217,USA,NA
12544,40,95.95,4,3838,5/8/2004,Ships,90,Cambridge Collectables Co.,4658 Baden Av.,,Cambridge,MA,51247,USA,NA
12545,44,94.14,13,4142.16,6/24/2004,Ships,90,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
12546,24,90.52,5,2172.48,7/21/2004,Ships,90,Collectables For Less Inc.,7825 Douglas Av.,,Brickhaven,MA,58339,USA,NA
12547,20,94.14,2,1882.8,8/20/2004,Ships,90,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,NA
12548,34,100,11,3477.86,9/15/2004,Ships,90,"Bavarian Collectables Imports, Co.",Hansastr. 15,,Munich,,80686,Germany,EMEA
12549,34,97.76,5,3323.84,10/14/2004,Ships,90,"Classic Gift Ideas, Inc",782 First Street,,Philadelphia,PA,71270,USA,NA
12550,45,93.24,13,4195.8,11/1/2004,Ships,90,giftsbymail.co.uk,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA
12551,41,100,9,4156.58,11/12/2004,Ships,90,Rovelli Gifts,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA
12552,55,71.25,15,3918.75,11/23/2004,Ships,90,"Tokyo Collectables, Ltd",2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan
12553,23,100,3,2352.67,12/3/2004,Ships,90,Auto-Moto Classics Inc.,16780 Pompton St.,,Brickhaven,MA,58339,USA,NA
12554,24,45.39,14,1089.36,12/17/2004,Ships,90,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC
12555,32,84.41,15,2701.12,1/31/2005,Ships,90,"Oulu Toy Supplies, Inc.",Torikatu 38,,Oulu,,90110,Finland,EMEA
12556,29,85.76,13,2487.04,3/1/2005,Ships,90,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
12557,36,100,7,3910.32,3/30/2005,Ships,90,Reims Collectables,59 rue de l'Abbaye,,Reims,,51100,France,EMEA
12558,46,87.8,5,4038.8,4/1/2005,Ships,90,The Sharp Gifts Warehouse,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA
12559,32,95.95,4,3070.4,5/9/2005,Ships,90,"Australian Collectables, Ltd",7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC
12560,34,100,9,3763.46,2/17/2003,Planes,99,Rovelli Gifts,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA
12561,24,100,15,2584.8,4/29/2003,Planes,99,"Australian Collectors, Co.",636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC
12562,40,100,1,4427.6,6/16/2003,Planes,99,Gift Ideas Corp.,2440 Pompton St.,,Glendale,CT,97561,USA,NA
12563,26,82.77,4,2152.02,8/10/2003,Planes,99,Mini Creations Ltd.,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA
12564,20,100,2,2353.4,10/6/2003,Planes,99,"Toys of Finland, Co.",Keskuskatu 45,,Helsinki,,21240,Finland,EMEA
12565,31,100,16,3431.39,10/28/2003,Planes,99,Technics Stores Inc.,9408 Furth Circle,,Burlingame,CA,94217,USA,NA
12566,22,87.75,1,1930.5,11/8/2003,Planes,99,Alpha Cognac,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA
12567,42,100,1,4774.56,11/27/2003,Planes,99,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan
12568,26,99.72,14,2592.72,1/12/2004,Planes,99,Osaka Souveniers Co.,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan
12569,37,87.75,1,3246.75,2/19/2004,Planes,99,Collectable Mini Designs Co.,361 Furth Circle,,San Diego,CA,91217,USA,NA
12570,38,88.75,10,3372.5,4/2/2004,Planes,99,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,NA
12571,35,100,11,3909.15,5/11/2004,Planes,99,The Sharp Gifts Warehouse,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA
12572,33,90.75,6,2994.75,6/24/2004,Planes,99,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
12573,39,100,16,4472.52,7/23/2004,Planes,99,La Rochelle Gifts,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA
12574,45,100,8,4576.95,8/21/2004,Planes,99,"Norway Gifts By Mail, Co.","Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA
12575,24,100,4,2441.04,9/15/2004,Planes,99,"Bavarian Collectables Imports, Co.",Hansastr. 15,,Munich,,80686,Germany,EMEA
12576,35,88.75,14,3106.25,10/15/2004,Planes,99,Mini Classics,3758 North Pendale Street,,White Plains,NY,24067,USA,NA
12577,23,100,6,2706.41,11/1/2004,Planes,99,giftsbymail.co.uk,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA
12578,37,100,10,4021.53,11/12/2004,Planes,99,Rovelli Gifts,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA
12579,55,87.75,7,4826.25,11/24/2004,Planes,99,Enaco Distributors,"Rambla de Catalu¤a, 23",,Barcelona,,8022,Spain,EMEA
12580,49,100,2,4935.28,12/3/2004,Planes,99,Auto-Moto Classics Inc.,16780 Pompton St.,,Brickhaven,MA,58339,USA,NA
12581,26,100,9,2754.7,12/17/2004,Planes,99,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC
12582,33,100,1,3856.71,2/3/2005,Planes,99,La Rochelle Gifts,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA
12583,37,83.84,14,3102.08,3/1/2005,Planes,99,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
12584,22,86.76,8,1908.72,3/30/2005,Planes,99,Reims Collectables,59 rue de l'Abbaye,,Reims,,51100,France,EMEA
12585,85,88.75,10,7543.75,4/3/2005,Planes,99,Tekni Collectables Inc.,7476 Moss Rd.,,Newark,NJ,94019,USA,NA
12586,22,100,11,2457.18,5/10/2005,Planes,99,L'ordine Souveniers,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA
12587,31,65.77,3,2038.87,2/11/2003,Ships,72,Danish Wholesale Imports,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA
12588,38,65.77,12,2499.26,4/28/2003,Ships,72,Salzburg Collectables,Geislweg 14,,Salzburg,,5020,Austria,EMEA
12589,45,85.29,3,3838.05,6/12/2003,Ships,72,"Stylish Desk Decors, Co.",35 King George,,London,,WX3 6FW,UK,EMEA
12590,31,85.29,16,2643.99,8/10/2003,Ships,72,Mini Creations Ltd.,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA
12591,36,64.33,1,2315.88,10/2/2003,Ships,72,Boards & Toys Co.,4097 Douglas Av.,,Glendale,CA,92561,USA,NA
12592,46,70.11,10,3225.06,10/23/2003,Ships,72,Scandinavian Gift Ideas,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA
12593,32,76.62,1,2451.84,11/7/2003,Ships,72,CAF Imports,"Merchants House, 27-30 Merchant's Quay",,Madrid,,28023,Spain,EMEA
12594,39,57.82,1,2254.98,11/14/2003,Ships,72,Mini Creations Ltd.,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA
12595,50,78.79,7,3939.5,11/26/2003,Ships,72,Enaco Distributors,"Rambla de Catalu¤a, 23",,Barcelona,,8022,Spain,EMEA
12596,46,74.45,1,3424.7,1/2/2004,Ships,72,"Saveley & Henriot, Co.","2, rue du Commerce",,Lyon,,69004,France,EMEA
12597,36,80.95,13,2914.2,2/19/2004,Ships,72,Collectable Mini Designs Co.,361 Furth Circle,,San Diego,CA,91217,USA,NA
12598,29,82.4,1,2389.6,3/29/2004,Ships,72,Tekni Collectables Inc.,7476 Moss Rd.,,Newark,NJ,94019,USA,NA
12599,32,75.89,4,2428.48,5/7/2004,Ships,72,Land of Toys Inc.,897 Long Airport Avenue,,NYC,NY,10022,USA,NA
12600,44,68.67,2,3021.48,6/17/2004,Ships,72,Quebec Home Shopping Network,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,NA
12601,42,62.16,5,2610.72,7/21/2004,Ships,72,Petit Auto,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA
12602,47,65.77,7,3091.19,8/20/2004,Ships,72,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,NA
12603,44,58.55,2,2576.2,9/10/2004,Ships,72,Gifts4AllAges.com,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA
12604,43,75.17,1,3232.31,10/14/2004,Ships,72,"AV Stores, Co.",Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA
12605,48,74.45,18,3573.6,11/1/2004,Ships,72,giftsbymail.co.uk,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA
12606,21,96.31,1,2022.51,11/10/2004,Ships,72,Danish Wholesale Imports,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA
12607,50,74.35,9,3717.5,11/23/2004,Ships,72,"Tokyo Collectables, Ltd",2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan
12608,29,75.35,12,2185.15,12/2/2004,Ships,72,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
12609,41,70.33,16,2883.53,1/31/2005,Ships,72,"Oulu Toy Supplies, Inc.",Torikatu 38,,Oulu,,90110,Finland,EMEA
12610,37,100,10,5017.57,3/1/2005,Ships,72,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
12611,22,66.5,4,1463,3/28/2005,Ships,72,Alpha Cognac,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA
12612,31,75.89,4,2352.59,5/6/2005,Ships,72,Gifts4AllAges.com,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA
12613,42,100,6,4460.82,1/29/2003,Classic Cars,101,Baane Mini Imports,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA
12614,42,100,10,4758.18,4/1/2003,Classic Cars,101,"La Corne D'abondance, Co.","265, boulevard Charonne",,Paris,,75012,France,EMEA
12615,45,100,6,4597.2,5/28/2003,Classic Cars,101,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",,Madrid,,28023,Spain,EMEA
12616,36,100,6,4114.8,7/24/2003,Classic Cars,101,Technics Stores Inc.,9408 Furth Circle,,Burlingame,CA,94217,USA,NA
12617,20,100,3,2104,9/19/2003,Classic Cars,101,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan
12618,39,81.93,4,3195.27,10/21/2003,Classic Cars,101,Mini Auto Werke,Kirchgasse 6,,Graz,,8010,Austria,EMEA
12619,42,85.98,11,3611.16,11/6/2003,Classic Cars,101,"Stylish Desk Decors, Co.",35 King George,,London,,WX3 6FW,UK,EMEA
12620,23,86.99,3,2000.77,11/13/2003,Classic Cars,101,"Classic Gift Ideas, Inc",782 First Street,,Philadelphia,PA,71270,USA,NA
12621,26,89.01,6,2314.26,11/25/2003,Classic Cars,101,"Saveley & Henriot, Co.","2, rue du Commerce",,Lyon,,69004,France,EMEA
12622,33,100,1,3871.89,12/5/2003,Classic Cars,101,Canadian Gift Exchange Network,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,NA
12623,31,88,6,2728,2/4/2004,Classic Cars,101,Handji Gifts& Co,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC
12624,50,100,11,5614,3/11/2004,Classic Cars,101,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
12625,44,100,4,4628.8,5/4/2004,Classic Cars,101,Super Scale Inc.,567 North Pendale Street,,New Haven,CT,97823,USA,NA
12626,45,80.92,1,3641.4,6/15/2004,Classic Cars,101,"Tokyo Collectables, Ltd",2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan
12627,46,88,4,4048,7/19/2004,Classic Cars,101,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC
12628,27,85.98,11,2321.46,8/19/2004,Classic Cars,101,Diecast Classics Inc.,7586 Pompton St.,,Allentown,PA,70267,USA,NA
12629,28,100,6,3256.96,9/8/2004,Classic Cars,101,Scandinavian Gift Ideas,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA
12630,40,100,1,4208,10/11/2004,Classic Cars,101,Auto Assoc. & Cie.,"67, avenue de l'Europe",,Versailles,,78000,France,EMEA
12631,30,99.13,9,2973.9,10/22/2004,Classic Cars,101,Canadian Gift Exchange Network,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,NA
12632,34,100,5,4248.3,11/5/2004,Classic Cars,101,Vitachrome Inc.,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,NA
12633,46,100,2,9558.8,11/20/2004,Classic Cars,101,"La Corne D'abondance, Co.","265, boulevard Charonne",,Paris,,75012,France,EMEA
12634,32,82.83,7,2650.56,11/1/2004,Classic Cars,101,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",,Madrid,,28023,Spain,EMEA
12635,27,100,3,3761.37,12/10/2004,Classic Cars,101,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
12636,34,100,3,4301.34,1/23/2005,Classic Cars,101,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
12637,34,54.84,9,1864.56,2/17/2005,Classic Cars,101,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
12638,34,100,4,3576.8,5/1/2005,Classic Cars,101,Quebec Home Shopping Network,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,NA
12639,46,80.92,1,3722.32,5/31/2005,Classic Cars,101,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
12640,32,100,1,3986.56,2/17/2003,Planes,118,Rovelli Gifts,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA
12641,24,100,7,3417.12,4/29/2003,Planes,118,"Australian Collectors, Co.",636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC
12642,27,99.67,2,2691.09,6/27/2003,Planes,118,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
12643,20,100,13,2752.6,8/25/2003,Planes,118,Toys4GrownUps.com,78934 Hillside Dr.,,Pasadena,CA,90003,USA,NA
12644,36,100,8,4527.72,10/28/2003,Planes,118,Technics Stores Inc.,9408 Furth Circle,,Burlingame,CA,94217,USA,NA
12645,29,100,8,3957.05,11/18/2003,Planes,118,Herkku Gifts,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA
12646,25,100,6,2818,1/12/2004,Planes,118,Osaka Souveniers Co.,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan
12647,29,100,8,3199.86,2/20/2004,Planes,118,"Australian Collectors, Co.",636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC
12648,25,96.11,2,2402.75,4/2/2004,Planes,118,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,NA
12649,44,100,3,6055.72,5/11/2004,Planes,118,The Sharp Gifts Warehouse,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA
12650,47,100,9,5465.16,6/28/2004,Planes,118,Gift Depot Inc.,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,NA
12651,48,100,8,6378.72,7/23/2004,Planes,118,La Rochelle Gifts,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA
12652,45,100,13,5392.8,8/27/2004,Planes,118,Marta's Replicas Co.,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,NA
12653,35,100,3,3986.5,9/16/2004,Planes,118,"Clover Collections, Co.",25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,EMEA
12654,31,100,6,4009.23,10/15/2004,Planes,118,Mini Classics,3758 North Pendale Street,,White Plains,NY,24067,USA,NA
12655,50,100,8,7119,11/2/2004,Planes,118,Diecast Classics Inc.,7586 Pompton St.,,Allentown,PA,70267,USA,NA
12656,33,100,11,4072.2,11/12/2004,Planes,118,Rovelli Gifts,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA
12657,29,100,6,4094.51,11/24/2004,Planes,118,Enaco Distributors,"Rambla de Catalu¤a, 23",,Barcelona,,8022,Spain,EMEA
12658,48,68.8,4,3302.4,12/4/2004,Planes,118,Gift Ideas Corp.,2440 Pompton St.,,Glendale,CT,97561,USA,NA
12659,44,72.42,5,3186.48,12/17/2004,Planes,118,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC
12660,25,66.73,10,1668.25,2/3/2005,Planes,118,La Rochelle Gifts,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA
12661,50,100,3,7154.5,3/3/2005,Planes,118,FunGiftIdeas.com,1785 First Street,,New Bedford,MA,50553,USA,NA
12662,23,100,9,2810.83,3/30/2005,Planes,118,Reims Collectables,59 rue de l'Abbaye,,Reims,,51100,France,EMEA
12663,21,96.11,2,2018.31,4/3/2005,Planes,118,Tekni Collectables Inc.,7476 Moss Rd.,,Newark,NJ,94019,USA,NA
12664,41,100,3,5642.83,5/10/2005,Planes,118,L'ordine Souveniers,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA
12665,44,74.4,8,3273.6,2/17/2003,Planes,80,Rovelli Gifts,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA
12666,43,76,14,3268,4/29/2003,Planes,80,"Australian Collectors, Co.",636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC
12667,28,96,3,2688,8/10/2003,Planes,80,Mini Creations Ltd.,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA
12668,43,86.4,1,3715.2,10/6/2003,Planes,80,"Toys of Finland, Co.",Keskuskatu 45,,Helsinki,,21240,Finland,EMEA
12669,48,96,15,4608,10/28/2003,Planes,80,Technics Stores Inc.,9408 Furth Circle,,Burlingame,CA,94217,USA,NA
12670,38,82.4,3,3131.2,12/1/2003,Planes,80,West Coast Collectables Co.,3675 Furth Circle,,Burbank,CA,94019,USA,NA
12671,31,86.4,13,2678.4,1/12/2004,Planes,80,Osaka Souveniers Co.,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan
12672,26,67.2,15,1747.2,2/20/2004,Planes,80,"Australian Collectors, Co.",636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC
12673,32,92,9,2944,4/2/2004,Planes,80,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,NA
12674,44,67.2,10,2956.8,5/11/2004,Planes,80,The Sharp Gifts Warehouse,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA
12675,27,76,5,2052,6/24/2004,Planes,80,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
12676,43,73.6,15,3164.8,7/23/2004,Planes,80,La Rochelle Gifts,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA
12677,25,69.6,7,1740,8/21/2004,Planes,80,"Norway Gifts By Mail, Co.","Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA
12678,22,80.8,3,1777.6,9/15/2004,Planes,80,"Bavarian Collectables Imports, Co.",Hansastr. 15,,Munich,,80686,Germany,EMEA
12679,21,87.2,13,1831.2,10/15/2004,Planes,80,Mini Classics,3758 North Pendale Street,,White Plains,NY,24067,USA,NA
12680,48,75.2,5,3609.6,11/1/2004,Planes,80,giftsbymail.co.uk,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA
12681,33,64,13,2112,11/12/2004,Planes,80,Rovelli Gifts,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA
12682,34,100,5,3644.12,11/24/2004,Planes,80,Salzburg Collectables,Geislweg 14,,Salzburg,,5020,Austria,EMEA
12683,43,81.95,6,3523.85,12/4/2004,Planes,80,Gift Ideas Corp.,2440 Pompton St.,,Glendale,CT,97561,USA,NA
12684,44,100,10,5001.92,12/17/2004,Planes,80,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC
12685,44,100,11,5208.72,2/3/2005,Planes,80,La Rochelle Gifts,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA
12686,32,94.34,17,3018.88,3/1/2005,Planes,80,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
12687,29,65.6,10,1902.4,3/30/2005,Planes,80,Reims Collectables,59 rue de l'Abbaye,,Reims,,51100,France,EMEA
12688,77,92,9,7084,4/3/2005,Planes,80,Tekni Collectables Inc.,7476 Moss Rd.,,Newark,NJ,94019,USA,NA
12689,39,67.2,10,2620.8,5/10/2005,Planes,80,L'ordine Souveniers,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA
12690,39,81.14,6,3164.46,2/11/2003,Ships,100,Danish Wholesale Imports,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA
12691,36,100,1,4219.2,4/21/2003,Ships,100,Enaco Distributors,"Rambla de Catalu¤a, 23",,Barcelona,,8022,Spain,EMEA
12692,42,91.15,6,3828.3,6/12/2003,Ships,100,"Stylish Desk Decors, Co.",35 King George,,London,,WX3 6FW,UK,EMEA
12693,21,100,3,2334.99,8/8/2003,Ships,100,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
12694,50,88.15,2,4407.5,9/28/2003,Ships,100,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
12695,24,100,13,2812.8,10/23/2003,Ships,100,Scandinavian Gift Ideas,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA
12696,44,92.16,4,4055.04,11/7/2003,Ships,100,CAF Imports,"Merchants House, 27-30 Merchant's Quay",,Madrid,,28023,Spain,EMEA
